,id,gender,age,angle,width,height,facepart,bbox_x_min,bbox_y_min,bbox_x_max,bbox_y_max,forehead_wrinkle,partname,image_name,label_name,adj_forehead_wrinkle,adj_forehead_wrinkle_2
23662,0607,M,54,R30,2136,3216,01,801.0,795.0,1782.0,1228.0,5.0,이마,0607_01_R30.jpg,0607_01_R30_01.json,2.0,3.0
23671,0608,M,64,F,2136,3216,01,496.0,894.0,1671.0,1401.0,3.0,이마,0608_01_F.jpg,0608_01_F_01.json,1.0,1.0
23680,0608,M,64,L15,2136,3216,01,273.0,917.0,1314.0,1411.0,3.0,이마,0608_01_L15.jpg,0608_01_L15_01.json,1.0,1.0
23689,0608,M,64,L30,2136,3216,01,314.0,943.0,1270.0,1470.0,3.0,이마,0608_01_L30.jpg,0608_01_L30_01.json,1.0,1.0
23698,0608,M,64,R15,2136,3216,01,597.0,879.0,1722.0,1414.0,3.0,이마,0608_01_R15.jpg,0608_01_R15_01.json,1.0,1.0
23707,0608,M,64,R30,2136,3216,01,804.0,906.0,1856.0,1407.0,3.0,이마,0608_01_R30.jpg,0608_01_R30_01.json,1.0,1.0
23716,0610,F,64,F,2136,3216,01,468.0,873.0,1661.0,1302.0,2.0,이마,0610_01_F.jpg,0610_01_F_01.json,0.0,1.0
23725,0610,F,64,L15,2136,3216,01,244.0,1007.0,1453.0,1425.0,2.0,이마,0610_01_L15.jpg,0610_01_L15_01.json,0.0,1.0
23734,0610,F,64,L30,2136,3216,01,257.0,963.0,1257.0,1479.0,2.0,이마,0610_01_L30.jpg,0610_01_L30_01.json,0.0,1.0
23743,0610,F,64,R15,2136,3216,01,562.0,946.0,1813.0,1455.0,2.0,이마,0610_01_R15.jpg,0610_01_R15_01.json,0.0,1.0
23752,0610,F,64,R30,2136,3216,01,888.0,938.0,1896.0,1479.0,2.0,이마,0610_01_R30.jpg,0610_01_R30_01.json,0.0,1.0
23761,0611,M,67,F,2136,3216,01,423.0,642.0,1755.0,1283.0,5.0,이마,0611_01_F.jpg,0611_01_F_01.json,2.0,3.0
23770,0611,M,67,L15,2136,3216,01,280.0,733.0,1614.0,1327.0,5.0,이마,0611_01_L15.jpg,0611_01_L15_01.json,2.0,3.0
23779,0611,M,67,L30,2136,3216,01,302.0,718.0,1508.0,1341.0,5.0,이마,0611_01_L30.jpg,0611_01_L30_01.json,2.0,3.0
23788,0611,M,67,R15,2136,3216,01,434.0,677.0,1835.0,1283.0,5.0,이마,0611_01_R15.jpg,0611_01_R15_01.json,2.0,3.0
23797,0611,M,67,R30,2136,3216,01,526.0,694.0,1820.0,1319.0,5.0,이마,0611_01_R30.jpg,0611_01_R30_01.json,2.0,3.0
23806,0612,M,26,F,2136,3216,01,438.0,960.0,1672.0,1343.0,1.0,이마,0612_01_F.jpg,0612_01_F_01.json,0.0,0.0
23815,0612,M,26,L15,2136,3216,01,341.0,938.0,1458.0,1361.0,1.0,이마,0612_01_L15.jpg,0612_01_L15_01.json,0.0,0.0
23824,0612,M,26,L30,2136,3216,01,273.0,976.0,1300.0,1376.0,1.0,이마,0612_01_L30.jpg,0612_01_L30_01.json,0.0,0.0
23833,0612,M,26,R15,2136,3216,01,700.0,930.0,1833.0,1334.0,1.0,이마,0612_01_R15.jpg,0612_01_R15_01.json,0.0,0.0
23842,0612,M,26,R30,2136,3216,01,812.0,922.0,1845.0,1366.0,1.0,이마,0612_01_R30.jpg,0612_01_R30_01.json,0.0,0.0
23851,0613,F,64,F,2136,3216,01,545.0,950.0,1699.0,1342.0,3.0,이마,0613_01_F.jpg,0613_01_F_01.json,1.0,1.0
23860,0613,F,64,L15,2136,3216,01,330.0,918.0,1475.0,1300.0,3.0,이마,0613_01_L15.jpg,0613_01_L15_01.json,1.0,1.0
23869,0613,F,64,L30,2136,3216,01,277.0,919.0,1367.0,1306.0,3.0,이마,0613_01_L30.jpg,0613_01_L30_01.json,1.0,1.0
23878,0613,F,64,R15,2136,3216,01,738.0,910.0,1834.0,1312.0,3.0,이마,0613_01_R15.jpg,0613_01_R15_01.json,1.0,1.0
23887,0613,F,64,R30,2136,3216,01,869.0,899.0,1830.0,1303.0,3.0,이마,0613_01_R30.jpg,0613_01_R30_01.json,1.0,1.0
23896,0614,M,25,F,2136,3216,01,472.0,770.0,1704.0,1298.0,2.0,이마,0614_01_F.jpg,0614_01_F_01.json,0.0,1.0
23905,0614,M,25,L15,2136,3216,01,371.0,779.0,1629.0,1300.0,2.0,이마,0614_01_L15.jpg,0614_01_L15_01.json,0.0,1.0
23914,0614,M,25,L30,2136,3216,01,313.0,764.0,1400.0,1261.0,2.0,이마,0614_01_L30.jpg,0614_01_L30_01.json,0.0,1.0
23923,0614,M,25,R15,2136,3216,01,513.0,797.0,1822.0,1295.0,2.0,이마,0614_01_R15.jpg,0614_01_R15_01.json,0.0,1.0
23932,0614,M,25,R30,2136,3216,01,617.0,770.0,1799.0,1321.0,2.0,이마,0614_01_R30.jpg,0614_01_R30_01.json,0.0,1.0
23941,0615,F,64,F,2136,3216,01,498.0,841.0,1653.0,1254.0,2.0,이마,0615_01_F.jpg,0615_01_F_01.json,0.0,1.0
23950,0615,F,64,L15,2136,3216,01,339.0,842.0,1475.0,1216.0,2.0,이마,0615_01_L15.jpg,0615_01_L15_01.json,0.0,1.0
23959,0615,F,64,L30,2136,3216,01,366.0,809.0,1321.0,1208.0,2.0,이마,0615_01_L30.jpg,0615_01_L30_01.json,0.0,1.0
23968,0615,F,64,R15,2136,3216,01,635.0,826.0,1801.0,1241.0,2.0,이마,0615_01_R15.jpg,0615_01_R15_01.json,0.0,1.0
23977,0615,F,64,R30,2136,3216,01,727.0,786.0,1823.0,1200.0,2.0,이마,0615_01_R30.jpg,0615_01_R30_01.json,0.0,1.0
23986,0616,M,29,F,2136,3216,01,456.0,767.0,1703.0,1268.0,1.0,이마,0616_01_F.jpg,0616_01_F_01.json,0.0,0.0
23995,0616,M,29,L15,2136,3216,01,278.0,765.0,1457.0,1215.0,1.0,이마,0616_01_L15.jpg,0616_01_L15_01.json,0.0,0.0
24004,0616,M,29,L30,2136,3216,01,274.0,742.0,1318.0,1225.0,1.0,이마,0616_01_L30.jpg,0616_01_L30_01.json,0.0,0.0
24013,0616,M,29,R15,2136,3216,01,553.0,757.0,1836.0,1244.0,1.0,이마,0616_01_R15.jpg,0616_01_R15_01.json,0.0,0.0
24022,0616,M,29,R30,2136,3216,01,681.0,735.0,1863.0,1191.0,1.0,이마,0616_01_R30.jpg,0616_01_R30_01.json,0.0,0.0
24031,0618,F,63,F,2136,3216,01,448.0,970.0,1666.0,1373.0,2.0,이마,0618_01_F.jpg,0618_01_F_01.json,0.0,1.0
24040,0618,F,63,L15,2136,3216,01,363.0,882.0,1460.0,1314.0,2.0,이마,0618_01_L15.jpg,0618_01_L15_01.json,0.0,1.0
24049,0618,F,63,L30,2136,3216,01,342.0,880.0,1286.0,1307.0,2.0,이마,0618_01_L30.jpg,0618_01_L30_01.json,0.0,1.0
24058,0618,F,63,R15,2136,3216,01,610.0,841.0,1696.0,1288.0,2.0,이마,0618_01_R15.jpg,0618_01_R15_01.json,0.0,1.0
24067,0618,F,63,R30,2136,3216,01,776.0,819.0,1731.0,1298.0,2.0,이마,0618_01_R30.jpg,0618_01_R30_01.json,0.0,1.0
24076,0619,M,59,F,2136,3216,01,474.0,838.0,1747.0,1433.0,5.0,이마,0619_01_F.jpg,0619_01_F_01.json,2.0,3.0
24085,0619,M,59,L15,2136,3216,01,325.0,833.0,1533.0,1406.0,5.0,이마,0619_01_L15.jpg,0619_01_L15_01.json,2.0,3.0
24094,0619,M,59,L30,2136,3216,01,304.0,819.0,1391.0,1411.0,5.0,이마,0619_01_L30.jpg,0619_01_L30_01.json,2.0,3.0
24103,0619,M,59,R15,2136,3216,01,563.0,798.0,1830.0,1409.0,5.0,이마,0619_01_R15.jpg,0619_01_R15_01.json,2.0,3.0
24112,0619,M,59,R30,2136,3216,01,717.0,788.0,1846.0,1378.0,5.0,이마,0619_01_R30.jpg,0619_01_R30_01.json,2.0,3.0
24121,0620,F,33,F,2136,3216,01,508.0,923.0,1642.0,1356.0,1.0,이마,0620_01_F.jpg,0620_01_F_01.json,0.0,0.0
24130,0620,F,33,L15,2136,3216,01,333.0,995.0,1353.0,1441.0,1.0,이마,0620_01_L15.jpg,0620_01_L15_01.json,0.0,0.0
24139,0620,F,33,L30,2136,3216,01,282.0,982.0,1166.0,1453.0,1.0,이마,0620_01_L30.jpg,0620_01_L30_01.json,0.0,0.0
24148,0620,F,33,R15,2136,3216,01,783.0,975.0,1815.0,1417.0,1.0,이마,0620_01_R15.jpg,0620_01_R15_01.json,0.0,0.0
24157,0620,F,33,R30,2136,3216,01,843.0,961.0,1831.0,1426.0,1.0,이마,0620_01_R30.jpg,0620_01_R30_01.json,0.0,0.0
24166,0621,M,22,F,2136,3216,01,448.0,980.0,1704.0,1419.0,1.0,이마,0621_01_F.jpg,0621_01_F_01.json,0.0,0.0
24175,0621,M,22,L15,2136,3216,01,255.0,992.0,1450.0,1421.0,1.0,이마,0621_01_L15.jpg,0621_01_L15_01.json,0.0,0.0
24184,0621,M,22,L30,2136,3216,01,251.0,960.0,1291.0,1449.0,1.0,이마,0621_01_L30.jpg,0621_01_L30_01.json,0.0,0.0
24193,0621,M,22,R15,2136,3216,01,570.0,987.0,1841.0,1443.0,1.0,이마,0621_01_R15.jpg,0621_01_R15_01.json,0.0,0.0
24202,0621,M,22,R30,2136,3216,01,768.0,947.0,1897.0,1409.0,1.0,이마,0621_01_R30.jpg,0621_01_R30_01.json,0.0,0.0
24211,0622,M,30,F,2136,3216,01,451.0,852.0,1612.0,1222.0,1.0,이마,0622_01_F.jpg,0622_01_F_01.json,0.0,0.0
24220,0622,M,30,L15,2136,3216,01,295.0,926.0,1386.0,1334.0,1.0,이마,0622_01_L15.jpg,0622_01_L15_01.json,0.0,0.0
24229,0622,M,30,L30,2136,3216,01,321.0,922.0,1295.0,1304.0,1.0,이마,0622_01_L30.jpg,0622_01_L30_01.json,0.0,0.0
24238,0622,M,30,R15,2136,3216,01,640.0,894.0,1735.0,1303.0,1.0,이마,0622_01_R15.jpg,0622_01_R15_01.json,0.0,0.0
24247,0622,M,30,R30,2136,3216,01,798.0,874.0,1745.0,1311.0,1.0,이마,0622_01_R30.jpg,0622_01_R30_01.json,0.0,0.0
24256,0623,F,65,F,2136,3216,01,530.0,820.0,1667.0,1261.0,1.0,이마,0623_01_F.jpg,0623_01_F_01.json,0.0,0.0
24265,0623,F,65,L15,2136,3216,01,385.0,811.0,1489.0,1234.0,1.0,이마,0623_01_L15.jpg,0623_01_L15_01.json,0.0,0.0
24274,0623,F,65,L30,2136,3216,01,436.0,774.0,1336.0,1227.0,1.0,이마,0623_01_L30.jpg,0623_01_L30_01.json,0.0,0.0
24283,0623,F,65,R15,2136,3216,01,649.0,791.0,1777.0,1236.0,1.0,이마,0623_01_R15.jpg,0623_01_R15_01.json,0.0,0.0
24292,0623,F,65,R30,2136,3216,01,732.0,772.0,1742.0,1236.0,1.0,이마,0623_01_R30.jpg,0623_01_R30_01.json,0.0,0.0
24301,0624,F,65,F,2136,3216,01,492.0,987.0,1581.0,1321.0,2.0,이마,0624_01_F.jpg,0624_01_F_01.json,0.0,1.0
24310,0624,F,65,L15,2136,3216,01,314.0,911.0,1351.0,1227.0,2.0,이마,0624_01_L15.jpg,0624_01_L15_01.json,0.0,1.0
24319,0624,F,65,L30,2136,3216,01,322.0,886.0,1177.0,1221.0,2.0,이마,0624_01_L30.jpg,0624_01_L30_01.json,0.0,1.0
24328,0624,F,65,R15,2136,3216,01,636.0,882.0,1654.0,1231.0,2.0,이마,0624_01_R15.jpg,0624_01_R15_01.json,0.0,1.0
24337,0624,F,65,R30,2136,3216,01,785.0,877.0,1799.0,1255.0,2.0,이마,0624_01_R30.jpg,0624_01_R30_01.json,0.0,1.0
24346,0625,F,62,F,2136,3216,01,479.0,822.0,1684.0,1201.0,4.0,이마,0625_01_F.jpg,0625_01_F_01.json,1.0,2.0
24355,0625,F,62,L15,2136,3216,01,307.0,811.0,1464.0,1222.0,4.0,이마,0625_01_L15.jpg,0625_01_L15_01.json,1.0,2.0
24364,0625,F,62,L30,2136,3216,01,319.0,782.0,1332.0,1197.0,4.0,이마,0625_01_L30.jpg,0625_01_L30_01.json,1.0,2.0
24373,0625,F,62,R15,2136,3216,01,735.0,789.0,1770.0,1172.0,4.0,이마,0625_01_R15.jpg,0625_01_R15_01.json,1.0,2.0
24382,0625,F,62,R30,2136,3216,01,826.0,770.0,1804.0,1182.0,4.0,이마,0625_01_R30.jpg,0625_01_R30_01.json,1.0,2.0
24391,0626,M,31,F,2136,3216,01,452.0,826.0,1698.0,1269.0,1.0,이마,0626_01_F.jpg,0626_01_F_01.json,0.0,0.0
24400,0626,M,31,L15,2136,3216,01,286.0,758.0,1446.0,1181.0,1.0,이마,0626_01_L15.jpg,0626_01_L15_01.json,0.0,0.0
24409,0626,M,31,L30,2136,3216,01,341.0,769.0,1354.0,1216.0,1.0,이마,0626_01_L30.jpg,0626_01_L30_01.json,0.0,0.0
24418,0626,M,31,R15,2136,3216,01,665.0,711.0,1775.0,1169.0,1.0,이마,0626_01_R15.jpg,0626_01_R15_01.json,0.0,0.0
24427,0626,M,31,R30,2136,3216,01,750.0,723.0,1844.0,1179.0,1.0,이마,0626_01_R30.jpg,0626_01_R30_01.json,0.0,0.0
24436,0627,M,44,F,2136,3216,01,421.0,547.0,1733.0,1045.0,4.0,이마,0627_01_F.jpg,0627_01_F_01.json,1.0,2.0
24445,0627,M,44,L15,2136,3216,01,297.0,584.0,1508.0,1096.0,4.0,이마,0627_01_L15.jpg,0627_01_L15_01.json,1.0,2.0
24454,0627,M,44,L30,2136,3216,01,352.0,583.0,1481.0,1075.0,4.0,이마,0627_01_L30.jpg,0627_01_L30_01.json,1.0,2.0
24463,0627,M,44,R15,2136,3216,01,522.0,573.0,1762.0,1139.0,4.0,이마,0627_01_R15.jpg,0627_01_R15_01.json,1.0,2.0
24472,0627,M,44,R30,2136,3216,01,542.0,580.0,1800.0,1141.0,4.0,이마,0627_01_R30.jpg,0627_01_R30_01.json,1.0,2.0
24481,0628,F,64,F,2136,3216,01,450.0,816.0,1639.0,1244.0,2.0,이마,0628_01_F.jpg,0628_01_F_01.json,0.0,1.0
24490,0628,F,64,L15,2136,3216,01,291.0,769.0,1406.0,1210.0,2.0,이마,0628_01_L15.jpg,0628_01_L15_01.json,0.0,1.0
24499,0628,F,64,L30,2136,3216,01,268.0,743.0,1187.0,1236.0,2.0,이마,0628_01_L30.jpg,0628_01_L30_01.json,0.0,1.0
24508,0628,F,64,R15,2136,3216,01,665.0,694.0,1674.0,1214.0,2.0,이마,0628_01_R15.jpg,0628_01_R15_01.json,0.0,1.0
24517,0628,F,64,R30,2136,3216,01,750.0,689.0,1737.0,1229.0,2.0,이마,0628_01_R30.jpg,0628_01_R30_01.json,0.0,1.0
24526,0629,F,67,F,2136,3216,01,505.0,829.0,1706.0,1326.0,3.0,이마,0629_01_F.jpg,0629_01_F_01.json,1.0,1.0
24535,0629,F,67,L15,2136,3216,01,260.0,812.0,1366.0,1325.0,3.0,이마,0629_01_L15.jpg,0629_01_L15_01.json,1.0,1.0
24544,0629,F,67,L30,2136,3216,01,268.0,796.0,1188.0,1316.0,3.0,이마,0629_01_L30.jpg,0629_01_L30_01.json,1.0,1.0
24553,0629,F,67,R15,2136,3216,01,714.0,778.0,1794.0,1301.0,3.0,이마,0629_01_R15.jpg,0629_01_R15_01.json,1.0,1.0
24562,0629,F,67,R30,2136,3216,01,906.0,774.0,1905.0,1305.0,3.0,이마,0629_01_R30.jpg,0629_01_R30_01.json,1.0,1.0
24571,0630,M,30,F,2136,3216,01,407.0,957.0,1703.0,1391.0,1.0,이마,0630_01_F.jpg,0630_01_F_01.json,0.0,0.0
24580,0630,M,30,L15,2136,3216,01,240.0,882.0,1419.0,1300.0,1.0,이마,0630_01_L15.jpg,0630_01_L15_01.json,0.0,0.0
24589,0630,M,30,L30,2136,3216,01,206.0,877.0,1233.0,1338.0,1.0,이마,0630_01_L30.jpg,0630_01_L30_01.json,0.0,0.0
24598,0630,M,30,R15,2136,3216,01,674.0,822.0,1784.0,1280.0,1.0,이마,0630_01_R15.jpg,0630_01_R15_01.json,0.0,0.0
24607,0630,M,30,R30,2136,3216,01,781.0,818.0,1845.0,1277.0,1.0,이마,0630_01_R30.jpg,0630_01_R30_01.json,0.0,0.0
24616,0631,F,64,F,2136,3216,01,515.0,798.0,1604.0,1200.0,4.0,이마,0631_01_F.jpg,0631_01_F_01.json,1.0,2.0
24625,0631,F,64,L15,2136,3216,01,302.0,805.0,1331.0,1163.0,4.0,이마,0631_01_L15.jpg,0631_01_L15_01.json,1.0,2.0
24634,0631,F,64,L30,2136,3216,01,303.0,794.0,1198.0,1156.0,4.0,이마,0631_01_L30.jpg,0631_01_L30_01.json,1.0,2.0
24643,0631,F,64,R15,2136,3216,01,680.0,849.0,1745.0,1235.0,4.0,이마,0631_01_R15.jpg,0631_01_R15_01.json,1.0,2.0
24652,0631,F,64,R30,2136,3216,01,829.0,762.0,1786.0,1153.0,4.0,이마,0631_01_R30.jpg,0631_01_R30_01.json,1.0,2.0
24661,0632,M,55,F,2136,3216,01,510.0,873.0,1688.0,1334.0,3.0,이마,0632_01_F.jpg,0632_01_F_01.json,1.0,1.0
24670,0632,M,55,L15,2136,3216,01,307.0,854.0,1460.0,1302.0,3.0,이마,0632_01_L15.jpg,0632_01_L15_01.json,1.0,1.0
24679,0632,M,55,L30,2136,3216,01,361.0,823.0,1252.0,1307.0,3.0,이마,0632_01_L30.jpg,0632_01_L30_01.json,1.0,1.0
24688,0632,M,55,R15,2136,3216,01,704.0,800.0,1761.0,1277.0,3.0,이마,0632_01_R15.jpg,0632_01_R15_01.json,1.0,1.0
24697,0632,M,55,R30,2136,3216,01,748.0,833.0,1820.0,1298.0,3.0,이마,0632_01_R30.jpg,0632_01_R30_01.json,1.0,1.0
24706,0633,M,33,F,2136,3216,01,510.0,834.0,1630.0,1284.0,1.0,이마,0633_01_F.jpg,0633_01_F_01.json,0.0,0.0
24715,0633,M,33,L15,2136,3216,01,334.0,817.0,1436.0,1242.0,1.0,이마,0633_01_L15.jpg,0633_01_L15_01.json,0.0,0.0
24724,0633,M,33,L30,2136,3216,01,301.0,808.0,1220.0,1228.0,1.0,이마,0633_01_L30.jpg,0633_01_L30_01.json,0.0,0.0
24733,0633,M,33,R15,2136,3216,01,707.0,792.0,1816.0,1231.0,1.0,이마,0633_01_R15.jpg,0633_01_R15_01.json,0.0,0.0
24742,0633,M,33,R30,2136,3216,01,809.0,790.0,1884.0,1237.0,1.0,이마,0633_01_R30.jpg,0633_01_R30_01.json,0.0,0.0
24751,0634,F,54,F,2136,3216,01,519.0,687.0,1646.0,1249.0,2.0,이마,0634_01_F.jpg,0634_01_F_01.json,0.0,1.0
24760,0634,F,54,L15,2136,3216,01,308.0,674.0,1365.0,1222.0,2.0,이마,0634_01_L15.jpg,0634_01_L15_01.json,0.0,1.0
24769,0634,F,54,L30,2136,3216,01,395.0,696.0,1401.0,1248.0,2.0,이마,0634_01_L30.jpg,0634_01_L30_01.json,0.0,1.0
24778,0634,F,54,R15,2136,3216,01,655.0,712.0,1874.0,1243.0,2.0,이마,0634_01_R15.jpg,0634_01_R15_01.json,0.0,1.0
24787,0634,F,54,R30,2136,3216,01,801.0,676.0,1856.0,1243.0,2.0,이마,0634_01_R30.jpg,0634_01_R30_01.json,0.0,1.0
24796,0635,F,55,F,2136,3216,01,508.0,750.0,1645.0,1183.0,1.0,이마,0635_01_F.jpg,0635_01_F_01.json,0.0,0.0
24805,0635,F,55,L15,2136,3216,01,277.0,786.0,1394.0,1214.0,1.0,이마,0635_01_L15.jpg,0635_01_L15_01.json,0.0,0.0
24814,0635,F,55,L30,2136,3216,01,309.0,764.0,1220.0,1208.0,1.0,이마,0635_01_L30.jpg,0635_01_L30_01.json,0.0,0.0
24823,0635,F,55,R15,2136,3216,01,743.0,717.0,1796.0,1201.0,1.0,이마,0635_01_R15.jpg,0635_01_R15_01.json,0.0,0.0
24832,0635,F,55,R30,2136,3216,01,827.0,717.0,1865.0,1182.0,1.0,이마,0635_01_R30.jpg,0635_01_R30_01.json,0.0,0.0
24841,0636,F,57,F,2136,3216,01,579.0,874.0,1568.0,1283.0,3.0,이마,0636_01_F.jpg,0636_01_F_01.json,1.0,1.0
24850,0636,F,57,L15,2136,3216,01,315.0,858.0,1247.0,1256.0,3.0,이마,0636_01_L15.jpg,0636_01_L15_01.json,1.0,1.0
24859,0636,F,57,L30,2136,3216,01,396.0,806.0,1128.0,1248.0,3.0,이마,0636_01_L30.jpg,0636_01_L30_01.json,1.0,1.0
24868,0636,F,57,R15,2136,3216,01,863.0,827.0,1783.0,1244.0,3.0,이마,0636_01_R15.jpg,0636_01_R15_01.json,1.0,1.0
24877,0636,F,57,R30,2136,3216,01,993.0,812.0,1821.0,1245.0,3.0,이마,0636_01_R30.jpg,0636_01_R30_01.json,1.0,1.0
24886,0637,F,53,F,2136,3216,01,495.0,919.0,1627.0,1353.0,1.0,이마,0637_01_F.jpg,0637_01_F_01.json,0.0,0.0
24895,0637,F,53,L15,2136,3216,01,212.0,863.0,1241.0,1302.0,1.0,이마,0637_01_L15.jpg,0637_01_L15_01.json,0.0,0.0
24904,0637,F,53,L30,2136,3216,01,298.0,845.0,1163.0,1287.0,1.0,이마,0637_01_L30.jpg,0637_01_L30_01.json,0.0,0.0
24913,0637,F,53,R15,2136,3216,01,806.0,840.0,1837.0,1267.0,1.0,이마,0637_01_R15.jpg,0637_01_R15_01.json,0.0,0.0
24922,0637,F,53,R30,2136,3216,01,877.0,829.0,1848.0,1284.0,1.0,이마,0637_01_R30.jpg,0637_01_R30_01.json,0.0,0.0
24931,0638,F,55,F,2136,3216,01,491.0,820.0,1610.0,1283.0,1.0,이마,0638_01_F.jpg,0638_01_F_01.json,0.0,0.0
24940,0638,F,55,L15,2136,3216,01,277.0,856.0,1438.0,1305.0,1.0,이마,0638_01_L15.jpg,0638_01_L15_01.json,0.0,0.0
24949,0638,F,55,L30,2136,3216,01,309.0,830.0,1252.0,1289.0,1.0,이마,0638_01_L30.jpg,0638_01_L30_01.json,0.0,0.0
24958,0638,F,55,R15,2136,3216,01,723.0,771.0,1834.0,1245.0,1.0,이마,0638_01_R15.jpg,0638_01_R15_01.json,0.0,0.0
24967,0638,F,55,R30,2136,3216,01,790.0,791.0,1879.0,1257.0,1.0,이마,0638_01_R30.jpg,0638_01_R30_01.json,0.0,0.0
24976,0639,F,54,F,2136,3216,01,435.0,725.0,1656.0,1204.0,2.0,이마,0639_01_F.jpg,0639_01_F_01.json,0.0,1.0
24985,0639,F,54,L15,2136,3216,01,278.0,726.0,1400.0,1215.0,2.0,이마,0639_01_L15.jpg,0639_01_L15_01.json,0.0,1.0
24994,0639,F,54,L30,2136,3216,01,346.0,746.0,1393.0,1228.0,2.0,이마,0639_01_L30.jpg,0639_01_L30_01.json,0.0,1.0
25003,0639,F,54,R15,2136,3216,01,699.0,770.0,1916.0,1218.0,2.0,이마,0639_01_R15.jpg,0639_01_R15_01.json,0.0,1.0
25012,0639,F,54,R30,2136,3216,01,865.0,678.0,1871.0,1200.0,2.0,이마,0639_01_R30.jpg,0639_01_R30_01.json,0.0,1.0
25021,0641,F,53,F,2136,3216,01,487.0,762.0,1616.0,1285.0,2.0,이마,0641_01_F.jpg,0641_01_F_01.json,0.0,1.0
25030,0641,F,53,L15,2136,3216,01,355.0,642.0,1370.0,1124.0,2.0,이마,0641_01_L15.jpg,0641_01_L15_01.json,0.0,1.0
25039,0641,F,53,L30,2136,3216,01,369.0,592.0,1222.0,1120.0,2.0,이마,0641_01_L30.jpg,0641_01_L30_01.json,0.0,1.0
25048,0641,F,53,R15,2136,3216,01,676.0,652.0,1748.0,1133.0,2.0,이마,0641_01_R15.jpg,0641_01_R15_01.json,0.0,1.0
25057,0641,F,53,R30,2136,3216,01,799.0,642.0,1805.0,1131.0,2.0,이마,0641_01_R30.jpg,0641_01_R30_01.json,0.0,1.0
25066,0642,F,51,F,2136,3216,01,533.0,904.0,1540.0,1358.0,1.0,이마,0642_01_F.jpg,0642_01_F_01.json,0.0,0.0
25075,0642,F,51,L15,2136,3216,01,234.0,919.0,1189.0,1356.0,1.0,이마,0642_01_L15.jpg,0642_01_L15_01.json,0.0,0.0
25084,0642,F,51,L30,2136,3216,01,216.0,923.0,1026.0,1325.0,1.0,이마,0642_01_L30.jpg,0642_01_L30_01.json,0.0,0.0
25093,0642,F,51,R15,2136,3216,01,798.0,909.0,1854.0,1348.0,1.0,이마,0642_01_R15.jpg,0642_01_R15_01.json,0.0,0.0
25102,0642,F,51,R30,2136,3216,01,905.0,899.0,1920.0,1330.0,1.0,이마,0642_01_R30.jpg,0642_01_R30_01.json,0.0,0.0
25111,0643,F,66,F,2136,3216,01,585.0,978.0,1612.0,1357.0,5.0,이마,0643_01_F.jpg,0643_01_F_01.json,2.0,3.0
25120,0643,F,66,L15,2136,3216,01,311.0,905.0,1206.0,1286.0,5.0,이마,0643_01_L15.jpg,0643_01_L15_01.json,2.0,3.0
25129,0643,F,66,L30,2136,3216,01,292.0,906.0,1065.0,1270.0,5.0,이마,0643_01_L30.jpg,0643_01_L30_01.json,2.0,3.0
25138,0643,F,66,R15,2136,3216,01,885.0,934.0,1837.0,1294.0,5.0,이마,0643_01_R15.jpg,0643_01_R15_01.json,2.0,3.0
25147,0643,F,66,R30,2136,3216,01,1039.0,897.0,1868.0,1274.0,5.0,이마,0643_01_R30.jpg,0643_01_R30_01.json,2.0,3.0
25156,0644,F,58,F,2136,3216,01,534.0,889.0,1546.0,1264.0,2.0,이마,0644_01_F.jpg,0644_01_F_01.json,0.0,1.0
25165,0644,F,58,L15,2136,3216,01,325.0,941.0,1338.0,1336.0,2.0,이마,0644_01_L15.jpg,0644_01_L15_01.json,0.0,1.0
25174,0644,F,58,L30,2136,3216,01,325.0,926.0,1191.0,1333.0,2.0,이마,0644_01_L30.jpg,0644_01_L30_01.json,0.0,1.0
25183,0644,F,58,R15,2136,3216,01,766.0,906.0,1777.0,1294.0,2.0,이마,0644_01_R15.jpg,0644_01_R15_01.json,0.0,1.0
25192,0644,F,58,R30,2136,3216,01,919.0,902.0,1811.0,1325.0,2.0,이마,0644_01_R30.jpg,0644_01_R30_01.json,0.0,1.0
25201,0645,F,36,F,2136,3216,01,535.0,698.0,1588.0,1205.0,1.0,이마,0645_01_F.jpg,0645_01_F_01.json,0.0,0.0
25210,0645,F,36,L15,2136,3216,01,303.0,718.0,1341.0,1199.0,1.0,이마,0645_01_L15.jpg,0645_01_L15_01.json,0.0,0.0
25219,0645,F,36,L30,2136,3216,01,344.0,714.0,1290.0,1197.0,1.0,이마,0645_01_L30.jpg,0645_01_L30_01.json,0.0,0.0
25228,0645,F,36,R15,2136,3216,01,693.0,703.0,1766.0,1186.0,1.0,이마,0645_01_R15.jpg,0645_01_R15_01.json,0.0,0.0
25237,0645,F,36,R30,2136,3216,01,793.0,696.0,1812.0,1208.0,1.0,이마,0645_01_R30.jpg,0645_01_R30_01.json,0.0,0.0
25246,0646,M,34,F,2136,3216,01,447.0,750.0,1679.0,1224.0,1.0,이마,0646_01_F.jpg,0646_01_F_01.json,0.0,0.0
25255,0646,M,34,L15,2136,3216,01,331.0,721.0,1422.0,1236.0,1.0,이마,0646_01_L15.jpg,0646_01_L15_01.json,0.0,0.0
25264,0646,M,34,L30,2136,3216,01,397.0,703.0,1381.0,1192.0,1.0,이마,0646_01_L30.jpg,0646_01_L30_01.json,0.0,0.0
